1,59,BA,83.H5011,,,"PLATE, SLIDING CHAIN",,0,0,0,0,25.5,59,,,,,4201600,,0,1,N,N,UN,UN,UN,1,1,25.5,25.5,,25.5,22,16.55,,,35.1,35.098,16.55,16.55,16.55,16.55,16.55,16.55,,X,0,,0,,12/12/2012,,,,0,12/19/2012,,12/18/2012,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,UN,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,BA,81.0101,,,"ROLLER CHAIN, #50",,0,0,0,0,14.5,583,,,,,4334600,,0,1,N,N,UN,UN,UN,1,1,14.5,14.5,,14.5,12.3,9.4,,,35.17,35.172,9.4,9.4,9.4,9.4,9.4,9.4,,X,0,,0,,12/12/2012,,,,0,12/19/2012,,12/18/2012,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,59,BA,83.50452,,,"SPROCKET, #50 45T, 1 1/4""",,1,0,0,1,84.2,59,,,,,432000,,0,1,N,N,UN,UN,UN,1,1,84.2,84.2,,84.2,74.31,63.16,,,29.65,29.65,59.235,59.235,59.235,59.235,59.235,59.235,,X,0,,0,,12/12/2012,,,,0,12/19/2012,,2/13/2007,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,59,,330,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,59,BA,62.0632,,,"PLATE, SLIDING CHAIN",,0,0,0,0,44.85,59,,,,,674500,,0,1,N,N,UN,UN,UN,1,1,44.85,44.85,,44.85,38.11,29.14,,,35.03,35.028,29.14,29.14,29.14,29.14,29.14,29.14,,X,0,,0,,12/12/2012,,,,0,12/19/2012,,11/26/2002,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,UN,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,59,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,59,BA,62.0633,,,"PLATE, CHAIN",,0,0,0,0,24.49,59,,,,,642600,,0,1,N,N,UN,UN,UN,1,1,24.49,24.49,,24.49,24.49,24.49,24.49,24.49,1.46,20.008,19.59,19.59,19.59,19.59,19.59,19.59,,X,0,,0,,12/12/2012,,,,0,12/19/2012,3/6/2020,11/26/2002,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,UN,,0,,0,0,Y,19.88,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,59,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,BA,PD1009W,,,"POLY DOME HIGH DOOR, WHITE",,6,0,0,6,455,49,,,,,81700,,0,1,N,N,UN,UN,UN,1,1,455,455,,455,455,455,455,455,47.11,58.033,277.2,277.2,277.2,190.95,190.95,190.95,,X,0,,0,,12/17/2012,,,,0,,8/23/2021,6/10/2011,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,407.88,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/9/2019,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,5,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,0NONE,BA,PD2061,,,"FOOTBATH, 3X4X5 1/2",,0,0,0,0,145,49,,,,,1166900,,0,1,N,N,EA,EA,EA,1,1,145,145,,145,145,145,145,145,53.54,59.31,88.2,88.2,88.2,59,59,59,,X,0,,0,,12/17/2012,,,,0,10/2/2012,8/23/2021,6/6/2001,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,130,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/9/2019,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
2,,BA,MK0003,,,"ANCHOR, STEEL",,0,0,0,0,0.28,36,,,,,232600,,0,1,N,N,UN,UN,UN,1,1,0.28,0.28,,0.28,0.28,0.28,0.28,0.28,20.83,32.143,0.23,0.23,0.23,0.19,0.19,0.19,,X,0,,0,,12/18/2012,,,,0,1/3/2013,2/26/2021,3/27/2007,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,0.31,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,3/31/2020,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,BA,03-321201,,,LINK,,0,0,0,0,16.5,330,,,,,4260000,,0,1,N,N,UN,UN,UN,1,1,16.5,16.5,,16.5,14,10.74,,,34.91,34.909,10.74,10.74,10.74,10.74,10.74,10.74,,X,0,,0,,1/4/2013,,,,0,1/11/2013,,1/9/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,330,BA,03-321001,,,"LINK, #100 OFFSET",,6,0,0,6,13.2,330,,,,,564200,,0,1,N,N,UN,UN,UN,1,1,13.2,13.2,,13.2,11.2,8.56,,,44.97,44.97,7.264,7.264,7.264,7.264,7.264,7.264,,X,0,,0,,1/4/2013,,,,0,1/11/2013,,6/26/2003,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,UN,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,5,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
