1,,DS,HBH-000M,,,"BOOTS, GRUB'S WORKLITE MID",7331360000000,0,0,0,0,102,11,,,,,4552400,,0,1,N,N,UN,UN,UN,1,1,102,102,,102,87,66.28,,,35.02,35.02,66.28,66.28,66.28,66.28,66.28,66.28,,X,0,,0,,12/28/2012,,,,0,4/4/2015,,8/17/2012,9/3/2021,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DS,5742835,,,"TUBING, 1"", WIRE REINFORCED",,10,0,0,10,5.6,135,,,,,4260500,,0,1,N,N,UN,UN,UN,1,1,5.6,5.6,,5.6,4.75,3.62,,,35.36,35.357,3.62,3.62,3.62,3.62,3.62,3.62,,X,0,,0,,1/3/2013,,,,0,12/9/2013,,1/18/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,9,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DS,ICE-555VY,,,"BOOTS, ICICLE, VIOLET, GRUBS",,0,0,0,0,59.95,11,,,,,4394900,,0,1,N,N,UN,UN,UN,1,1,59.95,59.95,,59.95,51,38.96,,,35.01,35.013,38.96,38.96,38.96,38.96,38.96,38.96,,X,0,,0,,1/3/2013,,,,0,1/10/2013,,1/10/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,0NONE,DS,7222-20,,,"TUBE, AIR, 1/4"" X 6.5""",,-41,0,0,-41,1.95,,,,,,5125600,,0,1,N,N,EA,EA,EA,1,1,1.95,1.95,,1.95,1.35,1.04,,,55.92,55.897,0.86,0.86,0.86,0.86,0.86,0.86,,X,0,,0,,1/11/2013,,,,0,4/25/2018,,6/5/2001,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,82,0,,,0,0,0,0,0,,,,,,EA,,0,,-45,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,0NONE,DS,1975,,,"CHAIN, LARGE, COW",,79,0,0,79,2.8,,,,,,19300,,0,1,N,N,EA,EA,EA,1,1,2.8,2.8,,2.8,2.4,1.8,,,42.5,42.5,1.61,1.61,1.61,1.61,1.61,1.61,,D,0,5.04,2,1.82,1/14/2013,0.361,,,0,8/4/2022,,6/5/2001,12/19/2018,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,35,1,3.22,3.22,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,0.01,0.03,2,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,78,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
2,,DS,50101,,,"PLATE, MOUNTING, PRESTO",,0,0,0,0,50,*302,,,,,4399000,,0,1,N,N,UN,UN,UN,1,1,50,50,,50,43,32.69,,,34.63,34.624,0.65,0.65,0.65,32.688,32.688,32.688,,X,0,,0,,1/15/2013,,,,0,,,1/23/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
2,,DS,40105A,,,"HOSE, DAIRY, 3/16""",,0,0,0,0,1,*302,,,,,4398800,,0,1,N,N,UN,UN,UN,1,1,1,1,,1,0.85,0.65,,,44.29,44.3,0.65,0.65,0.65,0.557,0.557,0.557,,X,0,,0,,1/15/2013,,,,0,1/13/2016,,1/23/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,4,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DS,ADC150,,,"DIP CUP, MULTIFOAMER, BLUE",,-29,0,0,-29,14.95,,,,,,5290100,,0,1,N,N,UN,UN,UN,1,1,14.95,14.95,,14.95,12.8,9.7,,,37.32,37.318,10.817,10.817,10.817,9.371,9.371,9.371,,D,0,14.2,1,4.83,1/28/2013,0.34,,,0,11/28/2022,,4/13/2010,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,35,1,9.37,9.37,1,14,9,9,0,,,,,,EA,,0,,-1,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,4/26/2017,,,1,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,15,ADC150-06,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DS,436523,,,"SHOES, QUICKNESS, LACROSSE",,0,0,0,0,90,ACE,,,,,4460000,,0,1,N,N,UN,UN,UN,1,1,90,90,,90,76,60.85,,,32.39,32.389,60.85,60.85,60.85,60.85,60.85,60.85,,X,0,,0,,2/3/2013,,,,0,2/25/2013,,2/15/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,2/5/2015,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DS,3945,,,"BODY, TRAP, UNIVERSAL",,-1,0,0,-1,191.25,463,,,,,5477000,,0,1,N,N,UN,UN,UN,1,1,191.25,191.25,,191.25,162.57,124.31,,,35,35.001,124.31,124.31,124.31,124.31,124.31,124.31,,X,0,,0,,2/8/2013,,,,0,4/13/2016,,2/18/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
