1,1,DE,PARLORSTALLS,,,PARLORSTALLS,,0,0,0,0,,1,,,,,4312100,,0,1,N,N,UN,UN,UN,1,1,,,,,,,,,45,0,,,,,,,,X,0,,0,,05/28/13,,,,0,09/18/13,,06/07/13,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,1,DE,PIARSYSTEMPART,,,PIARSYSTEMPARTS,,0,0,0,0,8753.86,1,,,,,4269800,,0,1,N,N,UN,UN,UN,1,1,8753.86,8753.86,,8753.86,7440.79,5690.01,,,35,35,5691.01,5691.01,5691.01,5690.01,5690.01,5690.01,,X,0,,0,,06/05/13,,,,0,07/31/13,,06/11/13,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DE,PROMILKPARLOR,,,"PARLOR, ROTARY",,0,0,0,0,95385,,,,,,5447700,,0,1,N,N,UN,UN,UN,1,1,95385,95385,,95385,81080,62000,,,45,35,62000,62000,62000,62000,62000,62000,,X,0,,0,,06/28/13,,,,0,09/18/13,,04/23/13,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,1,DE,TIMKINGSYSTEM,,,TIMKINGSYSTEM,,0,0,0,0,54231.41,1,,,,,4951700,,0,1,N,N,UN,UN,UN,1,1,54231.41,54231.41,,54231.41,46096.7,37105.7,,,29.93,29.93,35250.42,35250.42,35250.42,38000.02,38000.02,38000.02,,X,0,,0,,11/13/13,,,,0,12/31/13,,12/03/13,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,1,DE,8586151,,,"KIT,OVHL,4H/4M/BP140 DSL",8586151,51,0,0,51,5.7,1,,,,,1466600,,0,1,N,N,UN,UN,UN,1,1,5.7,5.7,,5.7,5.7,5.7,5.7,5.7,37.87,52.474,2.71,2.71,2.71,2.709,2.709,2.709,,X,0,,0,,03/26/14,,,,0,12/06/13,10/26/15,04/18/12,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,570,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,10/26/15,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,50,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DE,SHOWALTERUPGRA,,,SHOWALTERUPGRADE,,0,0,0,0,67308,,,,,,4360700,,0,1,N,N,EA,EA,EA,1,1,67308,67308,,67308,49715,43750,,,35,35,43750,43750,43750,43750,43750,43750,,X,0,,0,,04/16/14,,,,0,05/28/14,,05/05/14,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,P2657,DE,324622,,,"RETAINING PIN, 2"" CHECK VALVE",324622,1,0,0,1,47,1,,,,,51000,,0,1,N,N,UN,UN,UN,1,1,47,47,,47,47,47,47,47,37.25,65.821,13.3,13.3,13.3,16.064,16.064,16.064,,X,0,,0,,06/12/14,,,,0,12/09/14,05/27/15,05/29/12,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,25.6,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,05/11/16,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
2,,DE,4791830,,,"COOLER PKG,GLCR,5000,W/0 CONT",4791830,0,0,0,0,55763.12,1,,,,,4116400,,0,1,N,Y,UN,UN,UN,1,1,55763.12,55763.12,,55763.12,55763.12,55763.12,55763.12,55763.12,39.99,57.589,32900.24,32900.24,32900.24,23650,23650,23650,,X,0,,0,,06/13/14,,,,0,07/31/14,04/01/19,08/19/09,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,55763.12,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,04/01/19,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,DE,STERLINGHEIGHT,,,STERLING HEIGHTS UPGRADE,,0,0,0,0,41538,,,,,,5057500,,0,1,N,N,EA,EA,EA,1,1,41538,41538,,41538,30680,27000.01,,,35,34.999,27000.01,27000.01,27000.01,27000.01,27000.01,27000.01,,X,0,,0,,07/07/14,,,,0,08/28/14,,07/18/14,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,1,DE,4791840,,,"TUBE,MILK,SILICONE,3/4,FLEXFAB",4791840,0,0,0,0,77932.2,1,,,,,771900,,0,1,N,Y,UN,UN,UN,1,1,77932.2,77932.2,,77932.2,77932.2,77932.2,77932.2,77932.2,43.76,99.45,45980,45980,45980,429,429,429,,X,0,,0,,07/14/14,,,,0,11/21/12,04/01/19,12/31/01,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,UN,,0,,0,0,Y,70847.46,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,04/01/19,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
