1,,RE,*CRANETRUCK,,,CRANE TRUCK RENTAL,,0,0,0,0,,,,,,,*CRANETRUCK,,0,0,N,N,EA,EA,EA,1,1,,,,,,,,,45.000,0.000,,,,,,,,A,0,,0,,,,,,0,,,10/16/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,3,0,,,0,0,0,0,0,0,,,,0,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
1,0NONE,RE,*RENT,,,RENT,,0,0,0,0,,,,,,,00000003516600,,0,0,N,N,EA,EA,EA,1,1,,,,,,,,,45.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,,,5,"26,792.060",62,"26,792.060",,1.000,,,0,,,06/05/01,,,,,,5,8,7,6,10,5,4,5,2,3,5,2,1,,,,,,,,,,,,,,,,,,,,2,2,0,3,2,2,0,3,0,0,0,1,2,,,,0,295,54,,,15,"6,565",0,0,0,0,,,,0,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,62,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
2,,RE,*RENT,,,RENT,,0,0,0,0,,,,,,,00000003516600,,0,0,N,N,EA,EA,EA,1,1,,,,,,,,,45.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,,,1,"2,059.440",1,"2,059.440",,1.000,,,0,,,06/05/01,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,0,7,1,,,3,745,0,0,0,0,,,,0,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,1,0,,,,,,,,,,,,,,,,,,,,,,N,,,,N,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
3,,RE,*RENT,,,RENT,,0,0,0,0,,,,,,,00000003516600,,0,0,N,N,EA,EA,EA,1,1,,,,,,,,,45.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,,A,0,,0,,,,,,0,,,06/30/16,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,5,0,,,0,0,0,0,0,0,,,,0,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
1,,RE,*BUCKETTRUCK,,,BUCKET TRUCK RENTAL,,0,0,0,0,100.00,,,,,,*BUCKETTRUCK,,0,0,N,N,EA,EA,EA,1,1,100.000,100.000,,100.000,100.000,100.000,100.000,100.000,45.000,99.999,0.001,0.001,0.001,0.001,0.001,0.001,,,0,100.000,1,100.000,,1.000,,,0,,01/16/18,01/16/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,3,3,0,3,3,1,0,0,1,1,0,4,1,,,0,0,128,1,,,16,"1,435",0,0,0,0,,,,0,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/16/18,,,1,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
