3,,CH,2580002,,,"TCB 5000 NPF, 15 GAL",,0,0,0,0,171.5,781,,2032562,,TH,2580002,,0,1,N,N,EA,EA,EA,1,1,171.5,171.5,,171.5,171.5,171.5,171.5,171.5,45,57.611,89.25,89.25,89.25,72.698,72.698,72.698,,X,0,,0,,05/05/20,,,,0,,05/04/22,05/05/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,149.99,,,,149,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/30/22,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,
3,,CH,1370150,,,CLOGUARD A CHLORINE DIOXIDE 260,,0,0,0,0,2266.33,781,,307037,,TH,1370150,,0,1,N,N,EA,EA,EA,1,1,2266.33,2266.33,,2266.33,2266.33,2266.33,2266.33,2266.33,45,52.878,1311.041,1311.041,1311.041,1067.933,1067.933,1067.933,,X,0,,0,,05/05/20,,,,0,,04/26/22,05/05/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,-1,0,Y,1846,,,,2343,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/19/22,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,
3,WH,CH,1398100,,,"COMPLETE, 55 GAL.",490575025742,0,0,0,0,1421.47,781,,316001,,TH,1398100,,0,1,N,N,EA,EA,EA,1,1,1421.47,1421.47,,1421.47,1421.47,1421.47,1421.47,1421.47,35,44.622,829.547,829.547,829.547,787.18,787.18,787.18,,D,0,5505.64,4,2356.92,05/05/20,0.428,,,0,07/01/22,08/26/22,04/19/16,11/04/19,,,,,0,0,0,0,0,1,-1,2,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,0,8,4,3148.72,3148.72,1,1431,787,787,0,,,,,,EA,,0,,0,0,Y,1346.58,,,,552.7,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/30/22,,,4,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,
3,,CH,8523746,,,Gladiator Barrier Base 5 gal,8523746,0,0,0,0,122.34,1,,8523746,,,398100,,0,1,N,N,UN,UN,UN,1,1,122.34,122.34,,122.34,122.34,122.34,122.34,122.34,36.25,51.195,72.18,72.18,72.18,59.708,59.708,59.708,,X,0,,0,,05/07/20,,,,0,,08/08/22,04/27/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,-2,0,Y,122.34,,,1,48,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,08/08/22,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,
3,,CH,5100911,,,"DISPENSER, HAND SOAP, 30 OZ",,2,0,0,2,47.54,1,,,,,5100911,,0,1,N,N,EA,EA,EA,1,1,47.54,47.54,,47.54,47.54,47.54,47.54,47.54,45,42.96,28.05,28.05,28.05,27.117,27.117,27.117,,X,0,,0,,05/07/20,,,,0,,08/08/22,05/07/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,47.54,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,08/08/22,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,1,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,
3,WH,CH,8524545,,,DermaBlend NPE Free 55 gal,,5,0,0,5,1564.36,1,,8524545,,,8524545,,0,1,N,N,EA,EA,EA,1,1,1564.36,1564.36,,1564.36,1564.36,1564.36,1564.36,1564.36,29.07,42.271,922.97,922.97,922.97,903.086,903.086,903.086,,X,0,,0,,05/07/20,,,,0,05/08/20,08/08/22,07/05/16,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,7,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,1564.36,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,08/08/22,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,4,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,
3,,CH,8524219,,,AquaSoft 1 gal,8524219,0,0,0,0,26.87,1,,8524357,,,1507300,,0,1,N,Y,EA,EA,EA,4,4,26.87,26.87,,26.87,26.87,26.87,26.87,26.87,44.6,52.289,15.82,15.82,15.82,12.82,12.82,12.82,,X,0,,0,,05/07/20,,,,0,04/19/16,08/25/22,04/19/16,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,0,0,0,0,0,,,,,,CS,,0,,-18,0,Y,107.49,,,1,9,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,08/25/22,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,
3,,CH,8523751,,,Gladiator Barrier Act. 5 gal,8523751,0,0,0,0,122.44,1,,8523751,,,1510400,,0,1,N,N,UN,UN,UN,1,1,122.44,122.44,,122.44,122.44,122.44,122.44,122.44,36.23,51.235,72.24,72.24,72.24,59.708,59.708,59.708,,X,0,,0,,05/07/20,,,,0,,08/08/22,04/27/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,-2,0,Y,122.44,,,1,48,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,08/08/22,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,
1,0NONE,CH,8523421,,,Tru-Blu C-Hex 110 15 gal,8523421,1,0,0,1,335.61,1,,8523421,,,569900,,0,1,N,N,UN,UN,UN,1,1,335.61,335.61,,335.61,335.61,335.61,335.61,335.61,39.9,39.844,198.01,198.01,198.01,201.89,201.89,201.89,,X,0,,0,,05/13/20,,,,0,04/09/21,08/08/22,01/10/06,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,22,0,,,1,237,202,202,0,,,,,,EA,,0,,0,0,Y,335.61,,,1,141,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,08/08/22,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,
1,,CH,SILAGEPRO-250,,,SILAGEPRO-250 250 GRAM JAR,,0,0,0,0,260,865,,AFP-SPB-250,,,SILAGEPRO-250,,0,1,N,N,EA,EA,EA,1,1,260,260,,260,260,260,260,260,45,-9.978,189.857,189.857,189.857,285.943,285.943,285.943,,D,0,520,2,-51.89,07/02/20,-0.1,,,0,06/06/22,06/04/20,05/02/18,09/15/22,,,,,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,43,1,571.89,571.89,1,260,286,286,0,,,,,,EA,,0,,0,0,Y,437.5,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,N,O,Y,07/02/20,,,2,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,
