1,,LQ,5230900101,,,COSMIX S IR,,0,0,0,0,4700,685,,,,,5230900101,,0,1,N,N,EA,EA,EA,1,1,4700,4700,,4700,4700,4700,4700,4700,45,23.936,3575,3575,3575,3575,3575,3575,,X,0,,0,,08/05/15,,,,0,09/30/15,07/31/15,07/31/15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,08/05/15,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,LQ,510040011362,,,ASTRONAUT A4.1 RIGHT,,0,0,0,0,99999,685,,,,,510040011362,,0,1,N,N,EA,EA,EA,1,1,99999,99999,,99999,99999,99999,99999,99999,45,3.94,96059.14,96059.14,96059.14,96059.14,96059.14,96059.14,,X,0,,0,,10/27/15,,,,0,10/28/15,10/27/15,10/27/15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,10/27/15,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,LQ,511040011362,,,ASTRONAUT A4.1 LEFT,,0,0,0,0,99999,685,,,,,511040011362,,0,1,N,N,EA,EA,EA,1,1,99999,99999,,99999,99999,99999,99999,99999,45,3.94,96059.14,96059.14,96059.14,96059.14,96059.14,96059.14,,X,0,,0,,10/27/15,,,,0,,10/27/15,10/27/15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,10/27/15,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,LQ,510040011227,,,"ROBOT, ASTRONAUT A4.1",,0,0,0,0,0.09,685,,,,,5023000,,0,1,N,N,UN,UN,UN,1,1,0.09,0.09,,0.09,0.09,0.09,0.09,0.09,45,-106988655.556,96289.88,96289.88,96289.88,96289.88,96289.88,96289.88,,X,0,,0,,10/27/15,,,,0,10/29/15,07/31/15,07/18/14,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,3,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,10/27/15,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,LQ,5410100511,,,"COW BRUSH, LUNA, LELY",,1,0,0,1,2093.75,685,,,,,4188300,,0,1,N,N,UN,UN,UN,1,1,2093.75,2093.75,,2093.75,2093.75,2093.75,2093.75,2093.75,50.29,60.368,1256.25,1256.25,1256.25,829.788,829.788,829.788,,X,0,,0,,05/23/16,,,,0,07/29/16,11/14/18,08/10/10,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,5,0,,,0,0,0,0,0,,,,,,EA,,0,,-1,0,Y,2095,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/31/16,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,LQ,511040011369,,,ASTRONAUT A4.1 LEFT,,0,0,0,0,99000,685,,,,,511040011369,,0,1,N,N,EA,EA,EA,1,1,99000,99000,,99000,99000,99000,99000,99000,45,8.567,90518.805,90518.805,90518.805,90518.81,90518.81,90518.81,,X,0,,0,,08/29/16,,,,0,10/04/16,08/29/16,08/29/16,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,08/29/16,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,LQ,511040011461,,,ASTRONAUT A4.1 LEFT,,0,0,0,0,,685,,,,,511040011461,,0,1,N,N,EA,EA,EA,1,1,,,,,,,,,45,0,94089.16,94089.16,94089.16,94089.16,94089.16,94089.16,,X,0,,0,,04/27/17,,,,0,04/27/17,,04/27/17,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,04/27/17,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,LQ,8153605848,,,ATLAS COPCO SF8,,0,0,0,0,24300,685,,,,,8153605848,,0,1,N,N,EA,EA,EA,1,1,24300,24300,,24300,24300,24300,24300,24300,45,25.414,17801.344,17801.344,17801.344,18124.401,18124.401,18124.401,,X,0,,0,,10/26/17,,,,0,11/13/17,10/13/17,10/13/17,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,4,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,10/26/17,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,LQ,510040011439,,,ASTRONAUT A4.1 RIGHT FAMILY,,0,0,0,0,99999,685,,,,,510040011439,,0,1,N,N,EA,EA,EA,1,1,99999,99999,,99999,99999,99999,99999,99999,45,13.46,86539.503,86539.503,86539.503,86539.503,86539.503,86539.503,,X,0,,0,,10/26/17,,,,0,10/26/17,10/24/16,10/24/16,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,4,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,10/26/17,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,LQ,US2891057,,,FL SWITCH 1924,,0,0,0,0,1460,685,,,,,US2891057,,0,1,N,N,EA,EA,EA,1,1,1460,1460,,1460,1460,1460,1460,1460,45,39.471,876,876,876,883.727,883.727,883.727,,X,0,,0,,11/15/17,,,,0,11/17/17,12/30/17,10/26/17,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,1095,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/30/17,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
