1,0NONE,HW,MSF160WH,,,"TANK, FLUSH, 1.6 GAL",,1,0,0,1,70.65,,,,,,1245600,,0,1,N,N,EA,EA,EA,1,1,70.65,70.65,,70.65,70.65,70.65,70.65,70.65,38.01,39.062,43.8,43.8,43.8,43.053,43.053,43.053,,X,0,,0,,01/29/20,,,,0,01/31/20,01/29/20,06/06/01,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,4,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,68.8,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/29/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,P3959,HW,PVVBUTS08,,,"VALVE, BALL, 1-1/2, TRUE",,1,0,0,1,41.4,,,,,,1195900,,0,1,N,N,EA,EA,EA,1,1,41.4,41.4,,41.4,29.17,25.67,,,37.99,33.966,29.841,29.841,29.841,27.338,27.338,27.338,,X,0,,0,,01/29/20,,,,0,04/12/21,,06/06/01,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,30,0,,,1,31,27,27,0,,,,,,EA,,0,,-2,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/29/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,0NONE,HW,QO130M200,,,"PANEL, SPACE, 200A",,0,0,0,0,369,,,,,,1173500,,0,1,N,N,EA,EA,EA,1,1,369,369,,369,369,369,369,369,37.95,37.982,228.848,228.848,228.848,228.848,228.848,228.848,,X,0,,0,,02/03/20,,,,0,02/26/20,02/03/20,06/06/01,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,4,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,358,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,02/03/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,0NONE,HW,QOPK23GTA,,,"GROUND BAR, #1TO 4/0 LUGS",,3,0,0,3,18.2,,,,,,1055700,,0,1,N,N,EA,EA,EA,1,1,18.2,18.2,,18.2,18.2,18.2,18.2,18.2,79.43,66.55,11.631,11.631,11.631,6.088,6.088,6.088,,X,0,,0,,02/03/20,,,,0,02/26/20,10/01/18,06/06/01,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,9.2,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,02/03/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,2,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
3,,HW,20070A,,,22-16GA 10 SPADE TERM,,-30,0,0,-30,7.79,806,,,,,20070A,,0,7,N,N,EA,EA,EA,1,1,7.79,7.79,,7.79,7.79,7.79,7.79,7.79,45,46.727,4.15,4.15,4.15,4.15,4.15,4.15,,A,0,233.7,30,109.2,02/03/20,0.467,,,0,02/17/22,02/03/20,02/03/20,,,,,,0,0,0,0,0,0,0,0,0,0,30,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,32,1,124.5,124.5,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,02/03/20,,,30,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,0NONE,HW,OTYANC09,,,"FLASH, ROOF, 2 ALUM.",,0,0,0,0,10.45,,,,,,1082600,,0,1,N,N,EA,EA,EA,1,1,10.45,10.45,,10.45,7.34,6.46,,,38.18,27.646,7.561,7.561,7.561,7.561,7.561,7.561,,X,0,,0,,02/03/20,,,,0,02/26/20,,06/06/01,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,3,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,02/03/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,0NONE,HW,WATPLX4/0,,,"WIRE, TRIPLEX, 4/0",,0,0,0,0,4.95,,,,,,896400,,0,1,N,N,EA,EA,EA,1,1,4.95,4.95,,4.95,4.95,4.95,4.95,4.95,38.4,48.182,2.565,2.565,2.565,2.565,2.565,2.565,,X,0,,0,,02/05/20,,,,0,02/26/20,07/02/19,06/06/01,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,180,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,02/05/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,HW,182650040,,,1 1/2 SS INSERT X MALE ADAPTER,,0,0,0,0,29.99,721,,SSMA11/2,,,182650040,,0,1,N,N,EA,EA,EA,1,1,29.99,29.99,,29.99,29.99,29.99,29.99,29.99,45,32.964,20.104,20.104,20.104,20.104,20.104,20.104,,X,0,,0,,02/11/20,,,,0,05/29/20,02/11/20,02/11/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,02/11/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,HW,VTON14A1UNVNDX,,,ORION 4' BILEVEL VAPORTIGHT,,-1,0,0,-1,295,788,,XBLFR850SS,,,VTON14A1UNVNDX,,0,1,N,N,EA,EA,EA,1,1,295,295,,295,295,295,295,295,45,30.956,203.68,203.68,203.68,203.68,203.68,203.68,,X,0,,0,,02/14/20,,,,0,02/28/20,02/14/20,01/27/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2,0,,,0,0,0,0,0,,,,,,EA,,0,,-1,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,02/14/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,HW,A311,,,GLOVES,460650311466,7,0,0,7,7.99,*330,,,,,1528800,,0,1,N,N,UN,UN,UN,1,1,7.99,7.99,,7.99,5.39,4.75,,,40.67,40.551,4.75,4.75,4.75,4.75,4.75,4.75,,D,0,31.96,4,12.96,02/17/20,0.406,,,0,10/06/22,,03/23/10,09/30/22,,,,,0,0,2,0,0,0,0,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,4,1,1,0,0,0,0,0,1,1,0,2,2,,,,0,191,3,19,19,9,58,43,43,0,,,,,,EA,,0,,-24,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/09/16,0.39,0.57,4,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,*330,,,,,,6,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
