1,,AL,64868-016,,,"GENERATOR, WINCO",,0,0,0,0,12100,872,,,,,64868-016,,0,1,N,N,EA,EA,EA,1,1,12100,12100,,12100,12100,12100,12100,12100,45,37.347,7581,7581,7581,7581,7581,7581,,X,0,,0,,12/17/19,,,,0,11/11/20,12/27/22,12/17/19,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,2,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,10125,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,12/17/19,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,AL,14006247,,,PTO SHAFT,,0,0,0,0,234.25,547,,,,,14006247,,0,1,N,N,EA,EA,EA,1,1,234.25,234.25,,234.25,234.25,234.25,234.25,234.25,45,35.005,152.25,152.25,152.25,152.25,152.25,152.25,,X,0,,0,,11/18/20,,,,0,01/13/21,11/18/20,11/18/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,2,0,,,1,0,152,152,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,11/18/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,P3437,AL,100293,,,"MALE CONNECTOR, LOAD, ASSY, 350A",,-2,0,0,-2,107.5,34,,,,,3462200,,0,1,N,N,EA,EA,EA,1,1,107.5,107.5,,107.5,107.5,107.5,107.5,107.5,34.98,34.986,69.89,69.89,69.89,69.89,69.89,69.89,,A,0,322.5,3,112.83,03/11/21,0.35,,,0,07/07/22,10/18/18,06/05/01,06/15/22,,,,,0,0,0,0,0,1,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,0,11,3,209.67,209.67,2,108,140,140,0,,,,,,EA,,0,,-1,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,03/11/21,,,3,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,P3437,AL,100295,,,"MALE CONNECTOR, LOAD, ASSY, 175A",,0,0,0,0,89,34,,,,,3025800,,0,1,N,N,EA,EA,EA,1,1,89,89,,89,89,89,89,89,34.6,48.483,45.85,45.85,45.85,45.85,45.85,45.85,,A,0,267,3,129.45,03/11/21,0.485,,,0,01/31/22,01/11/19,06/05/01,12/27/21,,,,,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,0,11,1,137.55,137.55,2,178,104,92,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,03/11/21,,,3,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,AL,64864-013,,,"W70PTO-3, 120/240V GENERATOR",,0,0,0,0,10430,872,,,,,64864-013,,0,1,N,N,EA,EA,EA,1,1,10430,10430,,10430,10430,10430,10430,10430,20,29.664,7336,7336,7336,7336,7336,7336,,C,0,10430,1,3094,03/23/21,0.297,,,0,06/14/22,06/14/22,12/28/18,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,1,7336,7336,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,9170.99,,,,1066,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,03/23/21,,,1,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,AL,64868-017,,,W75FPTOS-17 3PH GENERATOR,,1,0,0,1,9668.99,872,,,,,64868-017,,0,1,N,N,EA,EA,EA,1,1,9668.99,9668.99,,9668.99,9668.99,9668.99,9668.99,9668.99,20,20.002,7735,7735,7735,7735,7735,7735,,X,0,,0,,03/23/21,,,,0,,05/11/21,12/28/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,8720,,,,1504,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,03/23/21,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,AL,205054-031,,,"GENERATOR, 5OKW",,0,0,0,0,6225,872,,,,,205054-031,,0,1,N,N,EA,EA,EA,1,1,6225,6225,,6225,6225,6225,6225,6225,45,25.108,4662,4662,4662,4662,4662,4662,,C,0,,0,,10/26/21,,,,0,12/09/21,10/26/21,10/26/21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,1,5850,4662,4662,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,10/26/21,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,AL,64864-012,,,"W150FPTOS, 120/240V GENERATOR",,0,0,0,0,14785,872,,,,,64864-012,,0,1,N,N,EA,EA,EA,1,1,14785,14785,,14785,14785,14785,14785,14785,45,25.005,11088,11088,11088,11088,11088,11088,,C,0,13000,1,1912,10/26/21,0.147,,,0,01/31/22,10/26/21,12/28/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,1,11088,11088,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,13340,,,,1484,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,10/26/21,,,1,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,AL,205054-171,,,"GENERATOR, 50KW, 3PH",,0,0,0,0,9000,872,,,,,205054-171,,0,1,N,N,EA,EA,EA,1,1,9000,9000,,9000,9000,9000,9000,9000,45,26.611,6605,6605,6605,6605,6605,6605,,C,0,9000,1,2395,07/21/22,0.266,,,0,07/21/22,07/21/22,07/21/22,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,1,6605,6605,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,07/21/22,,,1,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,P3435,AL,77199H,,,"REGULATOR, VOLTAGE",8236056518,6,0,0,6,228,885,,BE350,,,77199H,,0,1,N,N,UN,UN,UN,1,1,228,228,,228,228,228,228,228,48.16,53.294,106.49,106.49,106.49,106.49,106.49,106.49,,B,0,456,2,121.01,09/19/22,0.265,,,0,09/03/22,01/19/18,08/28/03,12/19/18,,,,,0,-1,0,1,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,0,1,2,,,,0,16,3,334.99,334.99,2,456,294,294,0,,,,,,UN,,0,,-2,0,Y,3.79,,,1,0.3,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,09/03/21,0.19,0.53,2,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,5,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
