1,0NONE,BE,147644,,,"MOTOR, 2 HP C-FACE",,0,0,0,0,437,,,,,,2599800,,0,1,N,N,EA,EA,EA,1,1,437,437,,437,372,284.41,,,34.92,34.918,208.6,208.6,208.6,284.41,284.41,284.41,,X,0,,0,,4/16/2013,,,,0,4/30/2013,,6/5/2001,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
2,,BE,89040021,,,"PASTEURIZER, MILK TAXI, H&L,",,0,0,0,0,15110,,,,,,4425400,,0,1,N,N,UN,UN,UN,1,1,15110,15110,,15110,12845,9820.62,,,66.91,66.909,7886.18,7886.18,7886.18,5000,5000,5000,,X,0,,0,,5/28/2013,,,,0,5/29/2013,,11/27/2012,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,BE,MB35,,,"PASTEURIZER, MINI BATCH",,0,0,0,0,3675,707,,,,,4401000,,0,1,N,N,UN,UN,UN,1,1,3675,3675,,3675,3675,3675,3675,3675,33.5,33.5,2443.88,2443.88,2443.88,2443.88,2443.88,2443.88,,X,0,,0,,5/28/2013,,,,0,5/29/2013,3/31/2020,5/29/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,3675,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,BE,850127,,,BOTTOM AUGER,,0,0,0,0,2978,330,,,,,4938600,,0,1,N,N,UN,UN,UN,1,1,2978,2978,,2978,2532,2084.54,,,30,30.002,2084.54,2084.54,2084.54,2084.54,2084.54,2084.54,,X,0,,0,,6/4/2013,,,,0,6/18/2013,,6/6/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,0NONE,BE,191644,,,"DRIVE & GEARBOX, 2HP 18""",,0,0,0,0,1910,,,,,,2939300,,0,1,N,N,EA,EA,EA,1,1,1910,1910,,1910,1625,1240.27,,,35.06,35.064,871.29,871.29,871.29,1240.27,1240.27,1240.27,,X,0,,0,,6/17/2013,,,,0,8/7/2013,,6/5/2001,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,BE,EASYRAKEPL12,,,"EASY RAKE, NEW STYLE, SS7",,0,0,0,0,10300,727,,,,,4393700,,0,1,N,N,UN,UN,UN,1,1,10300,10300,,10300,10300,10300,10300,10300,30.05,20,3000,3000,3000,8240,8240,8240,,X,0,,0,,6/19/2013,,,,0,6/25/2013,10/15/2018,6/20/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,11780,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,BE,40803I,,,"TANK, VERTICAL, 105 GAL",,0,0,0,0,225,248,,,,,5376500,,0,1,N,N,UN,UN,UN,1,1,225,225,,225,190,145,,,35.56,35.556,125,125,125,145,145,145,,X,0,,0,,6/28/2013,,,,0,7/16/2013,,7/3/2013,11/13/2007,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,0*185,BE,VMMDL-1442,,,FOLD UP CONVEYOR EXTENSION,,0,0,0,0,2800,*185,,,,,4437100,,0,1,N,N,UN,UN,UN,1,1,2800,2800,,2800,2375,1954.21,,,30.21,30.207,129.94,129.94,129.94,1954.21,1954.21,1954.21,,X,0,,0,,7/8/2013,,,,0,9/25/2013,,7/20/2013,12/19/2018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,UN,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
2,,BE,SBBSS10,,,"BUNK, DOUBLE SIDED, 10'",,0,0,0,0,599,749,,,,,4361500,,0,1,N,N,UN,UN,UN,1,1,599,599,,599,515,392,,,34.56,34.558,300,300,300,392,392,392,,X,0,,0,,7/19/2013,,,,0,7/30/2013,,7/19/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
2,,BE,MAA7700,,,"MAT, SUPREME COMFORT",,0,0,0,0,193,*200,,,,,4996800,,0,1,N,N,EA,EA,EA,1,1,193,193,,193,164,125,,,35.23,35.233,32.2,32.2,32.2,125,125,125,,X,0,,0,,8/6/2013,,,,0,9/10/2013,,8/27/2013,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,N,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
