1,,OM,*SUPPLIES,,,MISCELLANEOUS SUPPLIES,,0,0,0,0,1.25,,,,,,*SUPPLIES,,0,0,N,N,EA,EA,EA,1,1,1.25,1.25,,1.25,1.25,1.25,1.25,1.25,45,99.92,0.001,0.001,0.001,0.001,0.001,0.001,,,6,1902.5,169,1902.5,,1,,,0,,09/24/20,06/25/20,,,,,,6,13,2,16,8,8,23,28,14,10,15,26,10,,,,,,,,,,,,,,,,,,,,8,16,16,23,12,23,15,38,33,21,59,46,76,,,0,0,676,172,,,274,2184,0,0,0,0,,,,0,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,09/24/20,,,169,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
2,,OM,*SUPPLIES,,,MISCELLANEOUS SUPPLIES,,0,0,0,0,1.25,,,,,,*SUPPLIES,,0,0,N,N,EA,EA,EA,1,1,1.25,1.25,,1.25,1.25,1.25,1.25,1.25,45,44.96,0.001,0.001,0.001,0.688,0.688,0.688,,,17,1745.89,200,1608.03,,0.921,,,0,,09/24/20,06/25/20,,,,,,17,11,12,11,6,16,5,13,8,12,76,13,10,,,,,,,,,,,,,,,,,,,,13,6,7,5,11,14,13,6,18,13,12,11,10,,,0,0,370,132,137.86,137.86,128,1773,89,89,0,0,,,,0,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,09/24/20,,,200,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
3,,OM,*SUPPLIES,,,MISCELLANEOUS SUPPLIES,,0,0,0,0,1.25,,,,,,*SUPPLIES,,0,0,N,N,EA,EA,EA,1,1,1.25,1.25,,1.25,1.25,1.25,1.25,1.25,45,44.96,0.001,0.001,0.001,0.688,0.688,0.688,,,52,2156.94,964,1493.19,,0.692,,,0,,09/24/20,06/25/20,,,,,,52,34,65,116,74,137,85,107,66,53,90,85,51,,,,,,,,,,,,,,,,,,,,72,64,78,141,118,167,123,202,102,66,103,87,112,,,0,0,2571,294,663.75,663.75,1287,1619,885,885,0,0,,,,0,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,09/24/20,,,964,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,OM,*WELD,,,WELDING SUPPLIES (PER FERRULE),,0,0,0,0,,,,,,,*WELD,,0,0,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,0,284.6,96,128.07,,0.45,,,0,,,06/03/20,,,,,,0,0,0,0,0,0,1,0,0,0,2,93,0,,,,,,,,,,,,,,,,,,,,0,8,4,0,0,0,0,0,8,0,0,0,0,,,0,0,156,5,156.53,156.53,20,200,110,110,0,0,,,,0,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,96,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
2,,OM,*WELD,,,WELDING SUPPLIES (PER FERRULE),,-7,0,0,-7,,,,,,,*WELD,,0,1,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,0,70,7,31.5,,0.45,,,0,02/28/22,,06/03/20,,,,,,0,0,0,0,0,0,0,0,0,0,7,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,7,1,38.5,38.5,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,7,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
3,,OM,*WELD,,,WELDING SUPPLIES (PER FERRULE),,-48,0,0,-48,,,,,,,*WELD,,0,2,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,2,1994.86,24,897.69,,0.45,,,0,12/21/22,,06/03/20,,,,,,2,4,1,0,1,3,4,2,2,4,0,1,1,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,1,1,4,1,0,3,0,0,,,,0,48,21,1097.17,1097.17,15,540,297,297,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,24,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,0NONE,OM,*OUTSIDE MAT*,,,OUTSIDE MATERIAL,,0,0,0,0,39.49,,,,,,2102900,,0,0,N,N,EA,EA,EA,1,1,39.49,39.49,,39.49,39.49,39.49,39.49,39.49,45,99.998,7.89,7.89,7.89,0.001,0.001,0.001,,,118,148978.83,1838,148977.64,,1,,,0,,09/28/20,06/05/01,,,,,,118,72,52,55,130,68,84,36,1050,60,58,55,48,,,,,,,,,,,,,,,,,,,,65,67,155,48,63,193,89,52,66,66,63,110,39,,,,0,13270,631,1.19,1.19,975,37400,0,0,0,0,,,,0,EA,,0,,0,0,Y,20,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,10/12/22,,,1838,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
2,,OM,*OUTSIDE MAT*,,,OUTSIDE MATERIAL,,0,0,0,0,39.49,,,,,,2102900,,0,0,N,N,EA,EA,EA,1,1,39.49,39.49,,39.49,39.49,39.49,39.49,39.49,45,99.998,7.89,7.89,7.89,0.001,0.001,0.001,,,14,20788.54,377,20788.29,,1,,,0,,09/28/20,06/05/01,,,,,,14,9,7,54,5,24,127,24,5,93,5,10,6,,,,,,,,,,,,,,,,,,,,8,4,13,1,19,40,4,3,8,9,5,6,4,,,,0,2391,124,0.25,0.25,120,15169,0,0,0,0,,,,0,EA,,0,,0,0,Y,20,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,10/12/22,,,377,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
3,,OM,*OUTSIDE MAT*,,,OUTSIDE MATERIAL,,0,0,0,0,39.49,,,,,,2102900,,0,0,N,N,EA,EA,EA,1,1,39.49,39.49,,39.49,39.49,39.49,39.49,39.49,45,99.998,7.89,7.89,7.89,0.001,0.001,0.001,,A,72,17157.79,344,17157.56,,1,,,0,,09/28/20,04/19/16,,,,,,72,8,5,28,2,-17,67,111,20,26,15,7,75,,,,,,,,,,,,,,,,,,,,3,20,64,16,22,28,49,27,31,8,18,3,46,,,0,0,5647,120,0.23,0.23,361,29036,0,0,0,0,,,,0,EA,,0,,0,0,Y,20,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,10/12/22,,,344,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
