2,,OL,*PROJECTFEE,,,PROJECT MANAGEMENT FEE,,0,0,0,0,,,,,,,*PROJECTFEE,,0,1,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,0,,0,,,,,,0,,,09/12/19,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
3,,OL,*PROJECTFEE,,,PROJECT MANAGEMENT FEE,,0,0,0,0,,,,,,,*PROJECTFEE,,0,1,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,0,,0,,,,,,0,,,09/12/19,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,0NONE,OL,*OUTSIDE LABOR,,,OUTSIDE LABOR,,0,0,0,0,482.99,,,,,,2619700,,0,0,N,N,UN,UN,UN,1,1,482.99,482.99,,482.99,482.99,482.99,482.99,482.99,45,100,265.34,265.34,265.34,0.001,0.001,0.001,,,2,27051.67,188,27051.52,,1,,,0,,03/14/22,06/05/01,,,,,,2,0,154,3,6,2,11,1,2,3,2,2,5,,,,,,,,,,,,,,,,,,,,2,130,2,10,2,2,1,3,2,2,0,8,0,,,,0,3356,44,0.15,0.15,161,61625,0,0,0,0,,,,0,UN,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/27/17,,,188,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
2,,OL,*OUTSIDE LABOR,,,OUTSIDE LABOR,,0,0,0,0,482.99,,,,,,2619700,,0,0,N,N,UN,UN,UN,1,1,482.99,482.99,,482.99,482.99,482.99,482.99,482.99,45,100,265.34,265.34,265.34,0.001,0.001,0.001,,,1,5495,14,5495,,1,,,0,,03/14/22,06/05/01,,,,,,1,2,0,1,1,2,4,0,0,1,1,1,2,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,0,3,3,1,0,1,1,,,,0,367,11,,,14,5500,0,0,0,0,,,,0,UN,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/27/17,,,14,0,,,,,,,,,,,,,,,,,,,,,,N,,,,N,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
3,,OL,*OUTSIDE LABOR,,,OUTSIDE LABOR,,0,0,0,0,482.99,,,,,,2619700,,0,0,N,N,UN,UN,UN,1,1,482.99,482.99,,482.99,482.99,482.99,482.99,482.99,45,84.666,265.34,265.34,265.34,74.06,74.06,74.06,,A,0,171.43,1,97.37,,0.568,,,0,,03/14/22,04/21/16,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,167,1,74.06,74.06,0,0,0,0,0,0,,,,0,UN,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/27/17,,,1,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,OL,*PROJECTFEE,,,PROJECT MANAGEMENT FEE,,0,0,0,0,,,,,,,*PROJECTFEE,,0,0,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,1,60000,1,27000,,0.45,,,0,,,09/12/19,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,5,1,33000,33000,0,0,0,0,0,0,,,,0,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,1,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
