2,,PM,*PREVENTMAINT,,,PREVENTATIVE MAINTENANCE PLAN,,0,0,0,0,,,,,,,*PREVENTMAINT,,0,1,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,0,,0,,,,,,0,02/28/20,,10/11/19,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
3,,PM,*PREVENTMAINT,,,PREVENTATIVE MAINTENANCE PLAN,,0,0,0,0,,,,,,,*PREVENTMAINT,,0,1,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,0,,0,,,,,,0,07/29/22,,10/11/19,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,3,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
1,,PM,*PREVENTMAINT,,,PREVENTATIVE MAINTENANCE PLAN,,0,0,0,0,,,,,,,*PREVENTMAINT,,0,0,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,-10,"-7,068.220",-216,"-3,180.620",,0.450,,,0,,,10/11/19,,,,,,-10,-5,-7,-4,-14,-7,-133,-11,-5,-10,-12,2,-1,,,,,,,,,,,,,,,,,,,,-3,-1,-1,-5,-3,-4,2,-4,1,1,-1,-1,-1,,,0,0,-262,100,"-3,887.60","-3,887.60",-19,"10,909","6,000","6,000",0,0,,,,0,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,-216,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
