1,,GR,1EGC5,,,Single Function Timing Relay,,0,0,0,0,65.99,26,,,,,1EGC5,,0,1,N,N,EA,EA,EA,1,1,65.99,65.99,,65.99,65.99,65.99,65.99,65.99,30,30.353,45.96,45.96,45.96,45.96,45.96,45.96,,X,0,,0,,03/10/20,,,,0,03/18/20,03/09/20,03/09/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,03/09/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
2,,GR,1PFG5,,,"CONNECTOR, MALE, 3/8""",,1,0,0,1,7.8,26,,,,,4347600,,0,1,N,N,UN,UN,UN,1,1,7.8,7.8,,7.8,7.8,7.8,7.8,7.8,38.74,49.615,5.055,5.055,5.055,3.93,3.93,3.93,,X,0,,0,,03/19/20,,,,0,06/11/20,09/09/22,01/28/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,11,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,6.75,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,09/09/22,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
2,,GR,4GWZ8,,,"MALE ELBOW, TUBE 3/8 IN, PIPE",,0,0,0,0,23.49,26,,,,,4GWZ8,,0,1,N,N,EA,EA,EA,1,1,23.49,23.49,,23.49,23.49,23.49,23.49,23.49,45,45.709,12.753,12.753,12.753,12.753,12.753,12.753,,X,0,,0,,03/19/20,,,,0,06/11/20,04/17/20,03/19/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,03/23/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,P7N37,GR,1PEP7,,,"3/8"" PLASTIC 90*",,7,0,0,7,9.99,26,,,,,1PEP7,,0,1,N,N,EA,EA,EA,1,1,9.99,9.99,,9.99,9.99,9.99,9.99,9.99,30,30.931,6.9,6.9,6.9,6.9,6.9,6.9,,D,0,8.99,1,2.09,03/26/20,0.233,,,0,11/29/22,03/12/20,03/12/20,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,0,3,1,6.9,6.9,2,20,14,14,0,,,,,,EA,,0,,-2,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,03/12/20,0.04,0.14,1,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,6,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,GR,4TJR6,,,FLOWMETER,,0,0,0,0,510,26,,,,,4TJR6,,0,1,N,N,EA,EA,EA,1,1,510,510,,510,510,510,510,510,45,21.569,400,400,400,400,400,400,,X,0,,0,,03/26/20,,,,0,03/30/20,09/18/17,09/18/17,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,03/26/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,GR,30YJ51,,,120V 20 1 MIN TIME,,0,0,0,0,360,26,,,,,30YJ51,,0,1,N,N,EA,EA,EA,1,1,360,360,,360,360,360,360,360,35,35,234,234,234,234,234,234,,X,0,,0,,03/26/20,,,,0,03/26/20,03/26/20,03/16/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,360.99,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,03/16/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,P3523,GR,1L018,,,///USE SKU 6205-2RS///,,0,0,0,0,17.5,26,,,,,2923300,,0,1,N,N,EA,EA,EA,1,1,17.5,17.5,,17.5,17.5,17.5,17.5,17.5,37.39,52.057,8.47,8.47,8.47,8.39,8.39,8.39,,X,0,,0,,04/06/20,,,,0,04/07/20,04/03/20,06/05/01,08/10/20,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,18,0,,,0,0,0,0,0,,,,,,EA,,0,,-6,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,04/06/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,P3521,GR,1L021,,,"BEARING, BALL",,2,0,0,2,42.15,26,,,,,2923500,,0,1,N,N,EA,EA,EA,1,1,42.15,42.15,,42.15,42.15,42.15,42.15,42.15,39.76,42.586,22.6,22.6,22.6,24.2,24.2,24.2,,X,0,,0,,04/06/20,,,,0,04/07/20,02/03/16,06/05/01,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,3,0,,,0,0,0,0,0,,,,,,EA,,0,,-4,0,Y,44,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,04/06/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,1,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,*MW,GR,52NZ28,,,"1/4"" STRAIGHT ZERC",,-2,0,0,-2,1.25,26,,5JF64,,,52NZ28,,0,1,N,N,EA,EA,EA,1,1,1.25,1.25,,1.25,1.25,1.25,1.25,1.25,45,-51.2,1.89,1.89,1.89,1.89,1.89,1.89,,X,0,,0,,04/15/20,,,,0,06/30/21,04/08/20,04/08/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0,3,0,,,2,3,4,4,0,,,,,,EA,,0,,-1,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,04/15/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
2,P3A2,GR,1L018,,,///USE SKU 6205-2RS///,,6,0,0,6,17.5,26,,,,,2923300,,0,1,N,N,EA,EA,EA,1,1,17.5,17.5,,17.5,17.5,17.5,17.5,17.5,37.39,41.697,8.47,8.47,8.47,10.203,10.203,10.203,,X,0,,0,,04/28/20,,,,0,03/29/18,04/03/20,06/05/01,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,3,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,04/06/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,N,N,,,Y,,,,,,,5,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
