1,,WY,*WARRANTYP,,,PENDING WARRANTY,,0,0,0,0,,,,,,,*WARRANTYP,,0,0,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,-4,"-23,302.340",-30,"-7,762.140",,0.333,,,0,,,03/29/21,,,,,,-4,-4,-2,0,-4,-3,-1,-1,-2,-3,-5,-1,-1,,,,,,,,,,,,,,,,,,,,-18,-22,-5,-5,-7,0,-88,-5,-1,0,0,0,0,,,0,0,-182,11,"-15,540.20","-15,540.20",-152,"-40,033","-27,527","-27,527",0,0,,,,0,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,-30,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
1,,WY,*WARRANTYD,,,WARRANTY DENIED,,0,0,0,0,,,,,,,*WARRANTYP,,0,0,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,0,"3,464.280",5,"1,370.240",,0.396,,,0,,,03/29/21,,,,,,0,0,1,0,0,0,3,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,8,5,"2,094.04","2,094.04",3,"2,382","2,222","2,222",0,0,,,,0,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,5,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
1,,WY,*WARRANTYC,,,WARRANTY COMPLETE,,0,0,0,0,,,,,,,*WARRANTYP,,0,0,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,1,"31,123.650",138,"8,076.420",,0.260,,,0,,,03/29/21,,,,,,1,0,0,0,1,2,123,0,2,6,2,1,2,,,,,,,,,,,,,,,,,,,,3,6,0,2,0,0,0,0,1,0,0,0,0,,,0,0,152,38,"23,047.23","23,047.23",14,"7,902","5,736","5,736",0,0,,,,0,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,138,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
2,,WY,*WARRANTYP,,,PENDING WARRANTY,,0,0,0,0,,,,,,,*WARRANTYP,,0,0,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,0,,0,,,,,,0,,,03/29/21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,,,,0,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
2,,WY,*WARRANTYD,,,WARRANTY DENIED,,0,0,0,0,,,,,,,*WARRANTYP,,0,0,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,0,,0,,,,,,0,,,03/29/21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,,,,0,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
2,,WY,*WARRANTYC,,,WARRANTY COMPLETE,,0,0,0,0,,,,,,,*WARRANTYP,,0,0,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,0,,0,,,,,,0,,,03/29/21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,,,,0,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
3,,WY,*WARRANTYP,,,PENDING WARRANTY,,0,0,0,0,,,,,,,*WARRANTYP,,0,0,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,0,"-28,931.260",-6,"23,525.560",,-0.813,,,0,,,03/29/21,,,,,,0,0,0,-2,-1,-1,1,0,0,-1,-2,0,-1,,,,,,,,,,,,,,,,,,,,-3,-6,0,-3,-17,-2,0,0,0,0,0,0,0,,,0,0,-38,9,"-52,456.82","-52,456.82",-32,"-165,639","-38,489","-38,489",0,0,,,,0,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,-6,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
3,,WY,*WARRANTYD,,,WARRANTY DENIED,,0,0,0,0,,,,,,,*WARRANTYP,,0,0,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,0,,0,,,,,,0,,,03/29/21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,,,,0,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
3,,WY,*WARRANTYC,,,WARRANTY COMPLETE,,0,0,0,0,,,,,,,*WARRANTYP,,0,0,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,0,"-10,446.250",-5,"-5,360.220",,0.513,,,0,,,03/29/21,,,,,,0,-2,0,0,-1,0,-2,0,0,0,0,0,-6,,,,,,,,,,,,,,,,,,,,0,1,3,8,2,0,0,0,0,0,0,0,0,,,0,0,3,18,"-5,086.03","-5,086.03",8,"29,469","-5,310","-5,310",0,0,,,,0,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,-5,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
