1,,WO,MON62320,,,VALVE,,0,0,0,0,122.25,67,,,,,41400,,0,1,N,N,UN,UN,UN,1,1,122.25,122.25,,122.25,122.25,122.25,122.25,122.25,38,34.996,79.467,79.467,79.467,79.467,79.467,79.467,,X,0,,0,,01/09/20,,,,0,01/09/20,01/09/20,05/31/11,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,96.7,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/09/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,WO,NBR03050,,,"NIPPLE, BRASS, 3/8 X 5",,0,0,0,0,9.7,67,,,,,NBR03050,,0,1,N,N,EA,EA,EA,1,1,9.7,9.7,,9.7,9.7,9.7,9.7,9.7,45,38.021,6.012,6.012,6.012,6.012,6.012,6.012,,X,0,,0,,01/09/20,,,,0,01/31/20,01/09/20,01/09/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,4,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/09/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,67,WO,PVD5198,,,"COUPLING, 8X6",,0,0,0,0,33.4,67,,,,,807300,,0,1,N,N,UN,UN,UN,1,1,33.4,33.4,,33.4,24.35,20.69,,,38.05,38.859,20.42,20.42,20.42,20.421,20.421,20.421,,X,0,,0,,01/09/20,,,,0,01/31/20,,05/29/02,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2,0,,,0,0,0,0,0,,,,,,UN,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/09/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,67,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,WO,BRFNL1103,,,"ELL, BRASS, 3/8"" ST. 90",,0,0,0,0,7.05,67,,,,,BRFNL1103,,0,1,N,N,EA,EA,EA,1,1,7.05,7.05,,7.05,7.05,7.05,7.05,7.05,45,38.014,4.37,4.37,4.37,4.37,4.37,4.37,,X,0,,0,,01/09/20,,,,0,01/31/20,01/31/20,02/27/15,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,5,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/06/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,WO,BRFNL6303,,,"CAP, BRASS, 3/8""",,0,0,0,0,4.55,67,,,,,BRFNL6303,,0,1,N,N,EA,EA,EA,1,1,4.55,4.55,,4.55,4.55,4.55,4.55,4.55,45,37.978,2.82,2.82,2.82,2.822,2.822,2.822,,X,0,,0,,01/09/20,,,,0,01/31/20,01/06/20,01/06/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,4,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/08/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,WO,MON62360,,,POSI-TEMP PEX ROUGH-ON W/STOP,,0,0,0,0,148.6,67,,,,,MON62360,,0,1,N,N,EA,EA,EA,1,1,148.6,148.6,,148.6,148.6,148.6,148.6,148.6,45,35,96.59,96.59,96.59,96.59,96.59,96.59,,X,0,,0,,01/09/20,,,,0,01/09/20,01/09/20,01/09/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/09/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,P7125,WO,ILSIK8,,,"SPLIT BOLT, COPPER, 16STR-8STR",,-4,0,0,-4,4.45,67,,,,,ILSIK8,,0,1,N,N,EA,EA,EA,1,1,4.45,4.45,,4.45,4.45,4.45,4.45,4.45,45,37.91,2.762,2.762,2.762,2.763,2.763,2.763,,D,0,13.35,3,5.06,01/13/20,0.379,,,0,02/28/22,03/27/15,03/27/15,,,,,,0,0,0,0,0,0,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,29,1,8.29,8.29,2,9,6,6,0,,,,,,EA,,0,,-7,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/13/20,,,3,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,WO,NERRW200100,,,"WASHER, REDUCING, 1 1/2 X 1""",,0,0,0,0,0.75,67,,,,,4375100,,0,1,N,N,UN,UN,UN,1,1,0.75,0.75,,0.75,0.55,0.39,,,48.67,40,0.457,0.457,0.457,0.45,0.45,0.45,,X,0,,0,,01/15/20,,,,0,12/31/13,,12/20/13,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,03/25/21,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,,WO,TOPTHERMOFRAME,,,"FRAME, AIR RETURN, 30X6 OR 14X6",,0,0,0,0,3.7,67,,,,,TOPTHERMOFRAME,,0,1,N,N,EA,EA,EA,1,1,3.7,3.7,,3.7,3.7,3.7,3.7,3.7,45,37.838,2.3,2.3,2.3,2.3,2.3,2.3,,X,0,,0,,01/15/20,,,,0,01/15/20,01/15/20,01/15/20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/15/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
1,67,WO,NERC1000,,,"CONN, ROMEX 1""",,-2,0,0,-2,1.35,67,,,,,1189800,,0,1,N,N,EA,EA,EA,1,1,1.35,1.35,,1.35,1,0.83,,,38.61,38.519,0.86,0.86,0.86,0.83,0.83,0.83,,X,0,,0,,01/15/20,,,,0,11/30/21,,06/06/01,12/19/18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,3,0,0,,,,0,46,0,,,5,7,4,4,0,,,,,,EA,,0,,-14,0,Y,,,,1,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/15/20,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N
