2,,DP,*TOUR,,,CUSTOMER TOUR HOST CREDIT,,0,0,0,0,86.00,,,,,,*TOUR,,0,1,N,N,EA,EA,EA,1,1,86.000,86.000,,86.000,86.000,86.000,86.000,86.000,45.000,99.999,0.001,0.001,0.001,0.001,0.001,0.001,,X,0,,0,,,,,,0,,03/04/22,01/29/21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,83.000,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/29/21,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
3,,DP,*TOUR,,,CUSTOMER TOUR HOST CREDIT,,0,0,0,0,86.00,,,,,,*TOUR,,0,1,N,N,EA,EA,EA,1,1,86.000,86.000,,86.000,86.000,86.000,86.000,86.000,45.000,99.999,0.001,0.001,0.001,0.001,0.001,0.001,,X,0,,0,,,,,,0,,03/04/22,01/29/21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,83.000,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/29/21,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
1,,DP,*WARRANTY,,,WARRANTY,,0,0,0,0,,,,,,,*WARRANTY,,0,0,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,0,,0,,,,,,0,,,09/19/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,,,,0,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
2,,DP,*WARRANTY,,,WARRANTY,,0,0,0,0,,,,,,,*WARRANTY,,0,1,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,0,,0,,,,,,0,,,09/19/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
3,,DP,*WARRANTY,,,WARRANTY,,-1,0,0,-1,,,,,,,*WARRANTY,,0,1,N,N,,EA,,1,1,,,,,,,,,,,,,,,,,,,0,,0,,,,,,0,07/18/22,,09/19/18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,1,,,0,0,0,0,0,,,,,,EA,,0,,0,0,Y,,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,,,,0,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
1,,DP,*TOUR,,,CUSTOMER TOUR HOST CREDIT,,0,0,0,0,86.00,,,,,,*TOUR,,0,0,N,N,EA,EA,EA,1,1,86.000,86.000,,86.000,86.000,86.000,86.000,86.000,45.000,99.999,0.001,0.001,0.001,0.001,0.001,0.001,,,0,"-1,032.000",-12,"-1,032.000",,1.000,,,0,,03/04/22,01/29/21,,,,,,0,0,0,0,0,0,0,0,0,-12,0,0,0,,,,,,,,,,,,,,,,,,,,-2,0,0,0,0,0,0,-5,0,-6,0,0,0,,,0,0,-25,0,,,-13,"-1,121",0,0,0,0,,,,0,EA,,0,,0,0,Y,83.000,,,,,LB,N,,,,,,,,,N,,0,0,,,0,0,0,Y,O,Y,01/29/21,,,-12,0,,,,,,,,,,,,,,,,,,,,,,N,,,,Y,N,,,Y,,,,,,,,1,,,,,Weblink,,,,,,,,,,,,,,,,,,N,,
